COD_CLIENTE,NATURA_GIURIDICA,PV,CODICE_ISTAT,FIDO_PAYLINE,DECISIONE,VALUTAZIONE_TEMPI_PAG,GG_PATTUITI,GG_RITARDO,FATTURATO,FATTURATO_MESE,CLASSE_RISCHIO,CLASSE_RISCHIO_DESCR
11945,Ente,PC,411/07,6600.0,Accordabile,Regolari,22.0,0.0,"547476,11","82948,75",4,Affidabile
11946,S.a.s.,PC,563/07,5100.0,Accordabile,Regolari,23.0,0.0,"4062,76","524,98",4,Affidabile
11947,S.a.s.,PC,551/07,6000.0,Accordabile,Regolari,22.0,0.0,"12312,74","1416,97",4,Affidabile
11948,S.n.c.,PC,563/07,1500.0,Accordabile,,21.0,2588.0,"347,6",0,4,Affidabile
11949,,PC,,6000.0,Accordabile,Regolari,21.0,0.0,"1349,59","322,48",4,Affidabile
11950,S.p.A.,PC,2896/07,680000.0,Accordabile,Regolari,21.0,0.0,"99080,86","32381,95",4,Affidabile
11951,S.n.c.,PC,310122/07,16250.0,Accordabile,Regolari,23.0,-14.0,"171,94","41,33",4,Affidabile
11952,,PC,,2500.0,Accordabile,,23.0,2242.0,"2847,05",0,4,Affidabile
11953,S.r.l.,PC,6202/07,28200.0,Accordabile,Regolari,22.0,0.0,"2586,68","297,79",4,Affidabile
11954,S.r.l.,PC,1812/07,7750.0,Accordabile,Regolari,21.0,0.0,"4237,28","1597,49",4,Affidabile
11955,,PC,,,No negativita,Regolari,23.0,0.0,"11377,7","1050,85",3,No negativita'
11956,,PC,,6000.0,Accordabile,Regolari,21.0,0.0,"28621,11","5676,45",4,Affidabile
11957,,PC,,6000.0,Accordabile,Regolari,21.0,0.0,"10568,02","2260,21",4,Affidabile
11958,,PC,,6000.0,Accordabile,Regolari,21.0,0.0,"5341,11","1002,27",4,Affidabile
11959,,PC,,6000.0,Accordabile,Regolari,21.0,1.0,"16384,98","2936,05",4,Affidabile
11960,,CT,,5000.0,Accordabile,Regolari,21.0,0.0,"1120,66","57,27",4,Affidabile
11961,Indiv.,PC,1073/07,3050.0,Accordabile,Regolari,22.0,0.0,"14440,51","1318,88",4,Affidabile
11962,,PC,,5000.0,Da ridurre,Prevalentemente regolari,168.0,7.0,"34409,58","2930,96",4,Affidabile
11963,Indiv.,PC,56102/07,0.0,Non accordabile,,26.0,2512.0,"269,87",0,6,Non operativa
11964,S.n.c.,PC,5221/07,19200.0,Accordabile,Regolari,21.0,0.0,"976,42","239,03",4,Affidabile
11965,Assoc.,PC,8551/07,2500.0,Da ridurre,Regolari,22.0,1.0,"109306,05","19186,2",4,Affidabile
11966,S.r.l.,PC,45202/07,14400.0,Accordabile,Regolari,23.0,0.0,"964,69","511,73",4,Affidabile
11967,Indiv.,PC,4711/07,2340.0,Accordabile,Regolari,22.0,59.0,"5170,02","373,09",4,Affidabile
11968,,PC,,,,,,,,,4,Affidabile
11969,Indiv.,PC,2312/07,6000.0,Accordabile,Regolari,-1.0,-1.0,"514,43",0,4,Affidabile
11970,,PC,,6000.0,Accordabile,Regolari,21.0,0.0,"11839,28","3224,8",4,Affidabile
11971,,,,6000.0,Accordabile,Regolari,21.0,0.0,"4127,18","597,28",4,Affidabile
11972,S.r.l.,PC,681/07,1950.0,Accordabile,,21.0,1647.0,"1283,84",0,4,Affidabile
11973,S.n.c.,PC,960202/07,4740.0,Accordabile,Regolari,22.0,0.0,"2107,71","216,16",4,Affidabile
11974,Indiv.,PC,56102/07,1500.0,Accordabile,,22.0,2398.0,"1424,69",0,4,Affidabile
11975,Indiv.,PC,4334/07,3000.0,Accordabile,Regolari,21.0,0.0,"1607,24","264,93",4,Affidabile
11976,S.n.c.,PC,,,Da approfondire,,21.0,2245.0,"11102,6",0,4,Affidabile
11977,S.r.l.,PC,46463/07,14000.0,Accordabile,Regolari,22.0,1.0,"19690,66","1762,86",4,Affidabile
11978,Indiv.,PC,01114/07,0.0,Non accordabile,,22.0,1936.0,"2355,49",0,6,Non operativa
11979,S.r.l.,PC,4771/07,0.0,Non accordabile,Regolari,0.0,0.0,"2057,73",0,2,Cautela
11980,,MI,,3000.0,Accordabile,Regolari,24.0,1359.0,"509,5",0,4,Affidabile
11981,,PC,,,No negativita,Regolari,22.0,0.0,"1618,03","296,11",3,No negativita'
11982,Indiv.,PC,563/07,2600.0,Accordabile,Regolari,21.0,0.0,"413,53","49,81",4,Affidabile
11983,,PC,,6000.0,Accordabile,Regolari,22.0,0.0,"3617,29","298,74",4,Affidabile
11984,,PC,,3375.0,Accordabile,Regolari,21.0,75.0,"3385,55","591,49",4,Affidabile
11985,S.r.l.,PC,561011/07,2100.0,Accordabile,,24.0,2526.0,"279,66",0,4,Affidabile
11986,,PC,,4450.0,Accordabile,Regolari,21.0,32.0,"427,15","140,19",4,Affidabile
11987,S.r.l.,MI,331299/07,0.0,Non accordabile,,-1.0,-1.0,"580,45",0,1,Non affidabile
11988,,PC,,3400.0,Accordabile,Dilazionati,21.0,74.0,"15486,08","2406,97",4,Affidabile
11989,Indiv.,PC,45202/07,3000.0,Accordabile,Regolari,23.0,4.0,"1396,01","131,65",4,Affidabile
11990,S.n.c.,PC,461302/07,7800.0,Accordabile,Regolari,24.0,-6.0,"315,83",0,4,Affidabile
11991,Coop.,PC,4941/07,0.0,Non accordabile,,24.0,2108.0,"1474,06",0,6,Non operativa
11992,S.r.l.,PC,23703/07,12000.0,Accordabile,Regolari,21.0,0.0,"919,72",0,4,Affidabile
11993,S.r.l.s.,PC,56102/07,0.0,Non accordabile,,24.0,2451.0,"942,55",0,6,Non operativa
11994,,PC,,2550.0,Accordabile,Regolari,21.0,117.0,"8032,78","688,95",4,Affidabile
11995,S.r.l.,PC,466999/07,195500.0,Accordabile,Regolari,21.0,0.0,"5489,96","1225,89",4,Affidabile
11996,S.r.l.,PC,279002/07,0.0,Non accordabile,,21.0,700.0,"189,7",0,6,Non operativa
11997,S.r.l.,PC,1812/07,8500.0,Accordabile,Regolari,21.0,0.0,"3168,98","932,39",4,Affidabile
11998,S.a.s.,PC,,,Da approfondire,,20.0,2581.0,"1242,41",0,4,Affidabile
11999,,PC,,4666.0,Accordabile,Regolari,21.0,25.0,"11469,34","2068,05",4,Affidabile
12000,S.n.c.,VA,561011/07,0.0,Non accordabile,,20.0,1341.0,"151,17",0,6,Non operativa
12001,,PC,,5000.0,Accordabile,,-1.0,-1.0,"1038,62",0,4,Affidabile
12002,S.r.l.,PC,6201/07,0.0,Non accordabile,Prevalentemente regolari,23.0,43.0,"1509,52","286,02",2,Cautela
12003,S.r.l.,PC,6832/07,3000.0,Accordabile,Regolari,22.0,0.0,"1794,01","202,4",4,Affidabile
12004,,PC,,6000.0,Accordabile,Regolari,23.0,-5.0,"146117,88","13214,22",4,Affidabile
12005,S.r.l.,PC,2712/07,2500.0,Accordabile,Regolari,22.0,0.0,"2394,33","302,36",4,Affidabile
12006,S.a.s.,PC,682001/07,3022.0,Accordabile,Regolari,22.0,53.0,"3435,54","279,2",4,Affidabile
12007,S.r.l.,PC,861/07,100500.0,Accordabile,Regolari,26.0,0.0,"102849,52","17383,8",4,Affidabile
12008,,PC,,6000.0,Accordabile,Regolari,21.0,0.0,"2351,4","354,86",4,Affidabile
12009,S.a.s.,PC,681/07,20000.0,Accordabile,,-1.0,-1.0,"1058,17",0,4,Affidabile
12010,S.n.c.,PC,,1500.0,Da ridurre,Ritardi significativi,23.0,396.0,"4489,86",0,4,Affidabile
12011,S.a.s.,PC,46341/07,27000.0,Accordabile,Regolari,22.0,0.0,"5422,02","430,59",4,Affidabile
12012,S.n.c.,PC,74202/07,0.0,Non accordabile,,-1.0,-1.0,"450,43",0,6,Non operativa
12013,S.a.s.,PC,47524/07,27000.0,Accordabile,Regolari,23.0,0.0,"3452,78","306,95",4,Affidabile
12014,S.p.A.,PC,86101/07,565000.0,Accordabile,Regolari,26.0,0.0,"554773,46","83320,88",4,Affidabile
12015,S.n.c.,PC,45203/07,19750.0,Accordabile,Regolari,22.0,0.0,"6245,41","439,93",4,Affidabile
12016,,PC,,2500.0,Accordabile,,22.0,1327.0,"991,4",0,4,Affidabile
12017,S.a.s.,PC,96041/07,2350.0,Accordabile,Prevalentemente regolari,23.0,24.0,"8243,06","688,59",4,Affidabile
12018,Indiv.,PC,960201/07,3000.0,Accordabile,Regolari,22.0,0.0,"2119,7","159,85",4,Affidabile
12019,Indiv.,PC,8121/07,2087.0,Accordabile,Regolari,21.0,43.0,"1464,86","260,78",4,Affidabile
12020,S.r.l.,PC,46499/07,2500.0,Accordabile,Regolari,22.0,0.0,"1164,98","119,92",4,Affidabile
12021,S.n.c.,PC,432101/07,0.0,Non accordabile,,25.0,2437.0,"2702,31",0,6,Non operativa
12022,Coop.,LO,64191/07,50000.0,Accordabile,Regolari,22.0,0.0,"135508,38","16309,08",4,Affidabile
12023,,PC,,6000.0,Accordabile,Regolari,21.0,0.0,"9624,02","1995,23",4,Affidabile
12024,Indiv.,PC,960201/07,0.0,Non accordabile,,23.0,2014.0,"1441,24",0,6,Non operativa
12025,Indiv.,PC,56102/07,0.0,Non accordabile,,21.0,2508.0,"2996,16",0,6,Non operativa
12026,S.a.s.,LO,4765/07,1500.0,Accordabile,Prevalentemente regolari,21.0,181.0,"635,46","73,93",4,Affidabile
12027,S.r.l.,PC,2511/07,10800.0,Accordabile,Regolari,23.0,0.0,"17729,85","2118,1",4,Affidabile
12028,Assoc.,PC,631111/07,6600.0,Accordabile,Regolari,22.0,0.0,"35907,97","3925,94",4,Affidabile
12029,S.r.l.u.s.,PC,451/07,4101.0,Accordabile,Regolari,23.0,0.0,"4016,89","525,44",4,Affidabile
12030,Indiv.,PC,432101/07,0.0,Non accordabile,Dilazionati,23.0,65.0,"4456,39","351,94",2,Cautela
12031,S.n.c.,PC,10712/07,16800.0,Accordabile,Regolari,21.0,0.0,"646,14","71,63",4,Affidabile
12032,Coop.,PC,5813/07,0.0,Non accordabile,,27.0,2463.0,"904,19",0,6,Non operativa
12033,,PC,,5000.0,Accordabile,Regolari,21.0,-5.0,"3665,82","409,35",4,Affidabile
12034,S.n.c.,PC,1073/07,6300.0,Accordabile,Regolari,22.0,0.0,"11517,87","1184,74",4,Affidabile
12035,Consortile,PC,85592/07,5040.0,Accordabile,Regolari,21.0,0.0,"3869,02","832,72",4,Affidabile
12036,S.r.l.u.s.,PC,282999/07,0.0,Non accordabile,Regolari,21.0,0.0,"4969,94","1860,22",6,Non operativa
12037,S.r.l.,PC,332002/07,28200.0,Accordabile,Regolari,21.0,0.0,"1712,22","486,81",4,Affidabile
12038,,,,6000.0,Accordabile,Regolari,21.0,0.0,"7962,66","957,72",4,Affidabile
12039,S.n.c.,PC,10711/07,14100.0,Accordabile,Regolari,22.0,0.0,"18210,86","2306,45",4,Affidabile
12040,S.p.A.,PC,242/07,10250.0,Accordabile,Regolari,21.0,0.0,"51486,88","14253,29",4,Affidabile
12041,S.n.c.,PC,1071/07,9900.0,Accordabile,Regolari,23.0,0.0,"13537,09","1722,42",4,Affidabile
12042,S.n.c.,PC,561011/07,11250.0,Accordabile,Regolari,22.0,0.0,"6054,65","495,45",4,Affidabile
12043,S.r.l.,PC,4661/07,34500.0,Accordabile,Regolari,22.0,0.0,"6571,8","468,26",4,Affidabile
12044,Indiv.,PC,33127/07,3420.0,Accordabile,Regolari,21.0,0.0,"1239,1","259,4",4,Affidabile
12045,,PC,,6000.0,Accordabile,Regolari,21.0,0.0,"4702,08","1169,6",4,Affidabile
12046,Indiv.,PC,563/07,2500.0,Accordabile,Dilazionati,22.0,0.0,"9811,32","1185,88",4,Affidabile
12047,S.n.c.,PC,869021/07,5000.0,Accordabile,,-1.0,-1.0,"137,54",0,4,Affidabile
12048,Indiv.,PC,561011/07,13500.0,Accordabile,Regolari,22.0,0.0,"21158,51","2056,15",4,Affidabile
12049,S.r.l.,PC,45202/07,546000.0,Accordabile,Regolari,25.0,0.0,"493640,47","51961,43",4,Affidabile
12050,S.n.c.,PC,561011/07,8100.0,Accordabile,Regolari,21.0,0.0,"2401,63","485,99",4,Affidabile
12051,S.a.s.,PC,662202/07,3527.0,Accordabile,Regolari,21.0,0.0,"270,08",0,4,Affidabile
12052,,PC,,5000.0,Accordabile,Regolari,22.0,0.0,"6794,7","641,2",4,Affidabile
12053,Indiv.,PC,014/07,0.0,Non accordabile,Regolari,24.0,0.0,"623,15",0,6,Non operativa
12054,Indiv.,PC,662202/07,3863.0,Accordabile,Regolari,23.0,0.0,"1123,2","56,27",4,Affidabile
12055,Indiv.,PC,561011/07,2500.0,Accordabile,Regolari,22.0,6.0,"5620,51","873,98",4,Affidabile
12056,,PC,,3800.0,Accordabile,Dilazionati,23.0,58.0,"4592,93","195,6",4,Affidabile
12057,S.n.c.,PC,47731/07,29400.0,Accordabile,Regolari,-1.0,-1.0,"1039,02",0,4,Affidabile
12058,Coop.,PC,0141/07,365000.0,Accordabile,Regolari,21.0,0.0,"153052,86","33353,86",4,Affidabile
12059,S.r.l.,PC,4722/07,16500.0,Accordabile,Regolari,20.0,0.0,"2248,46","307,5",4,Affidabile
12060,,PC,,6000.0,Accordabile,Regolari,21.0,0.0,"578,39","63,95",4,Affidabile
12061,S.r.l.u.s.,PC,282121/07,354000.0,Accordabile,Regolari,21.0,0.0,"15634,48","7501,73",4,Affidabile
12062,S.a.s.,PC,662202/07,14782.0,Accordabile,Regolari,22.0,0.0,"2739,53","163,99",4,Affidabile
12063,S.r.l.u.s.,PC,731101/07,5000.0,Accordabile,,-1.0,-1.0,"28,48",0,4,Affidabile
12064,Indiv.,PC,47592/07,3480.0,Accordabile,Regolari,22.0,0.0,"1666,69","247,13",4,Affidabile
12065,Indiv.,PC,960202/07,2500.0,Accordabile,Regolari,21.0,8.0,894,"172,08",4,Affidabile
12066,S.r.l.u.s.,PN,2399/07,5000.0,Accordabile,Regolari,21.0,0.0,"31049,04","3368,25",4,Affidabile
12067,S.r.l.,PC,681/07,50001.0,Accordabile,Dilazionati,21.0,353.0,"-584,98","-160,38",4,Affidabile
12068,Indiv.,PC,4726/07,6900.0,Accordabile,Regolari,23.0,2.0,"3777,21","365,26",4,Affidabile
12069,S.a.s.,LO,,0.0,Non accordabile,,25.0,2459.0,"462,25",0,1,Non affidabile
12070,Indiv.,PC,1439/07,7200.0,Accordabile,Regolari,22.0,0.0,"4964,12","247,64",4,Affidabile
12071,,PC,,6000.0,Accordabile,Regolari,22.0,0.0,"13204,15","1937,74",4,Affidabile
12072,S.r.l.,PC,682002/07,0.0,Non accordabile,,-1.0,-1.0,"1980,81",0,6,Non operativa
12073,,PC,,5000.0,Accordabile,Prevalentemente regolari,-1.0,-1.0,"-4048,25","-374,55",4,Affidabile
12074,S.n.c.,PC,561011/07,21300.0,Accordabile,Regolari,20.0,0.0,"7452,71","1281,53",4,Affidabile
12075,S.n.c.,PC,563/07,0.0,Non accordabile,Regolari,21.0,0.0,"766,93","146,33",6,Non operativa
12076,S.r.l.,PC,2511/07,19500.0,Accordabile,Regolari,21.0,0.0,"10046,16","2102,16",4,Affidabile
12077,S.r.l.,PC,2893/07,0.0,Non accordabile,Regolari,23.0,5.0,"12722,06","1580,04",6,Non operativa
12078,Indiv.,PC,563/07,0.0,Non accordabile,,35.0,2375.0,"890,53",0,6,Non operativa
12079,Indiv.,PC,,0.0,Non accordabile,,27.0,2403.0,"152,13",0,6,Non operativa
12080,Semplice,PC,01114/07,7250.0,Accordabile,Regolari,23.0,0.0,"10558,51","1108,52",4,Affidabile
12081,S.r.l.,PC,257311/07,18750.0,Da ridurre,Regolari,23.0,0.0,"164887,13",25904,4,Affidabile
12082,Indiv.,PC,960202/07,3000.0,Accordabile,Regolari,21.0,0.0,"282,3","45,22",4,Affidabile
12083,S.r.l.,PC,2561/07,156000.0,Accordabile,Regolari,25.0,0.0,"263533,25","33856,11",4,Affidabile
12084,S.r.l.,PC,141/07,3000.0,Accordabile,Regolari,21.0,0.0,"2478,21","299,34",4,Affidabile
12085,S.n.c.,PC,47114/07,0.0,Non accordabile,Regolari,0.0,0.0,"3835,53",0,6,Non operativa
12086,Indiv.,PC,563/07,0.0,Non accordabile,,47.0,2131.0,"2857,83",0,6,Non operativa
12087,Indiv.,PC,960201/07,0.0,Non accordabile,Prevalentemente regolari,21.0,37.0,"1403,97","238,35",1,Non affidabile
12088,Indiv.,PC,47721/07,4980.0,Accordabile,Regolari,21.0,0.0,"1158,14","184,3",4,Affidabile
12089,Indiv.,PC,4941/07,14100.0,Accordabile,Regolari,22.0,0.0,"2011,04","153,94",4,Affidabile
12090,S.r.l.,PC,279009/07,157500.0,Accordabile,Regolari,23.0,0.0,"25034,21","3826,75",4,Affidabile
12091,Indiv.,PC,561/07,0.0,Non accordabile,,-1.0,-1.0,"318,51",0,6,Non operativa
12092,S.n.c.,PC,2562/07,23700.0,Accordabile,Regolari,21.0,0.0,"5642,16","1507,62",4,Affidabile
12093,S.r.l.,PC,2511/07,27500.0,Accordabile,Regolari,21.0,0.0,"48866,12","12801,22",4,Affidabile
12094,S.n.c.,PC,56103/07,7200.0,Accordabile,Regolari,21.0,0.0,"518,49","39,78",4,Affidabile
12095,S.n.c.,PC,563/07,6000.0,Accordabile,Regolari,23.0,0.0,"6975,06","814,42",4,Affidabile
12096,S.r.l.,PC,1013/07,240000.0,Accordabile,Regolari,-1.0,-1.0,"-7324,21",0,4,Affidabile
12097,S.p.a.u.s.,MO,284/07,700000.0,Accordabile,Regolari,21.0,-8.0,"881,07","184,94",4,Affidabile
12098,S.a.s.,PC,,2237.0,Accordabile,Prevalentemente regolari,23.0,31.0,"2137,59",0,4,Affidabile
12099,Indiv.,PC,561011/07,3000.0,Accordabile,Regolari,21.0,0.0,"1163,42","314,57",4,Affidabile
12100,Indiv.,PC,563/07,6291.0,Accordabile,Regolari,21.0,22.0,"978,65","131,28",4,Affidabile
12101,,PC,,2500.0,Da ridurre,Dilazionati,20.0,136.0,"7293,78","1463,15",4,Affidabile
12102,S.r.l.,PC,2562/07,139000.0,Accordabile,Regolari,21.0,0.0,"15022,39","3851,61",4,Affidabile
12103,Indiv.,PC,14131/07,3000.0,Accordabile,Regolari,22.0,0.0,"1457,65","144,08",4,Affidabile
12104,S.r.l.,PC,2561/07,29700.0,Accordabile,Regolari,22.0,-1.0,"21676,18","3010,8",4,Affidabile
12105,Indiv.,PC,10711/07,8500.0,Accordabile,Regolari,22.0,0.0,"21976,3","1920,95",4,Affidabile
12106,S.a.s.,PC,561011/07,0.0,Non accordabile,,-1.0,-1.0,"497,28",0,6,Non operativa
12107,Indiv.,PC,25121/07,1500.0,Accordabile,Regolari,20.0,2619.0,"685,81",0,4,Affidabile
12108,,PC,,6000.0,Accordabile,Regolari,21.0,0.0,"1862,62","591,43",4,Affidabile
12109,Indiv.,PC,561011/07,7800.0,Accordabile,Regolari,21.0,0.0,"5757,85","477,75",4,Affidabile
12110,S.a.s.,PC,563/07,2500.0,Accordabile,Regolari,22.0,2.0,"5885,13","585,93",4,Affidabile
12111,Indiv.,PC,561011/07,2500.0,Accordabile,Prevalentemente regolari,21.0,10.0,"1364,99","157,94",4,Affidabile
12112,,PC,,6000.0,Accordabile,Regolari,21.0,0.0,"2752,05","525,24",4,Affidabile
12113,S.r.l.,TV,920009/07,0.0,Non accordabile,Regolari,-1.0,-1.0,"5309,54",0,6,Non operativa
12114,S.r.l.,PR,4221/07,3000.0,Accordabile,Regolari,24.0,0.0,"402,71",0,4,Affidabile
12115,S.n.c.,PR,869021/07,3540.0,Accordabile,Regolari,0.0,0.0,"3400,77",0,4,Affidabile
12116,,PR,,6000.0,Accordabile,Regolari,-1.0,-1.0,"198,65",0,4,Affidabile
12117,S.a.s.,PR,2562/07,18600.0,Accordabile,Regolari,26.0,124.0,"3597,19","744,51",4,Affidabile
12118,S.r.l.,PR,46419/07,354000.0,Accordabile,Regolari,21.0,0.0,"5182,52","1312,98",4,Affidabile
12119,,PR,,5000.0,Accordabile,,-1.0,-1.0,"96,42",0,4,Affidabile
12120,,PR,,6000.0,Accordabile,Regolari,22.0,2.0,"26476,21","3375,21",4,Affidabile
12121,,PR,,6000.0,Accordabile,Regolari,21.0,0.0,"7527,76","731,26",4,Affidabile
12122,,PR,,6000.0,Accordabile,Regolari,22.0,0.0,"4057,63","334,07",4,Affidabile
12123,,PR,,6000.0,Accordabile,Regolari,21.0,0.0,"1536,25","334,29",4,Affidabile
12124,S.n.c.,PR,10711/07,14400.0,Accordabile,Regolari,22.0,0.0,"12751,18","1430,75",4,Affidabile
12125,Indiv.,PR,8553/07,9300.0,Accordabile,Regolari,25.0,0.0,"674,16","109,6",4,Affidabile
12126,S.r.l.u.s.,PR,28991/07,106800.0,Accordabile,Regolari,23.0,0.0,"37863,9","5391,67",4,Affidabile
12127,S.n.c.,PR,682002/07,21000.0,Accordabile,Regolari,25.0,0.0,"2072,92","227,94",4,Affidabile
12128,,PR,,5000.0,Accordabile,,-1.0,-1.0,"8,45",0,4,Affidabile
12129,,PR,,6000.0,Accordabile,Regolari,21.0,0.0,"14097,78","2060,69",4,Affidabile
12130,,PR,,2500.0,Accordabile,,21.0,849.0,"454,24",0,4,Affidabile
12131,Semplice,PR,0141/07,2500.0,Da ridurre,Dilazionati,22.0,1.0,"33410,39","4927,23",4,Affidabile
12132,,PR,,5000.0,Accordabile,,-1.0,-1.0,"136,63",0,4,Affidabile
12133,,PR,,5000.0,Accordabile,,-1.0,-1.0,"1027,98",0,4,Affidabile
12134,S.r.l.,PR,31091/07,176400.0,Accordabile,Regolari,-1.0,-1.0,"433,03",0,4,Affidabile
12135,,PR,,2500.0,Da ridurre,Regolari,20.0,150.0,"22806,16","2929,81",4,Affidabile
12136,Indiv.,PR,6831/07,3000.0,Accordabile,Regolari,26.0,-8.0,"883,6","169,13",4,Affidabile
12137,,PR,,3000.0,Accordabile,Regolari,21.0,134.0,"13311,1","1860,98",4,Affidabile
12138,Indiv.,PR,952903/07,3000.0,Accordabile,Regolari,22.0,0.0,"928,01","65,59",4,Affidabile
12139,S.r.l.,PR,108301/07,1650.0,Da ridurre,Regolari,22.0,2.0,"11722,8","1846,27",4,Affidabile
12140,S.n.c.,PR,96012/07,2037.0,Accordabile,Dilazionati,21.0,47.0,"3808,21","792,81",4,Affidabile
12141,S.n.c.,PR,47114/07,11000.0,Accordabile,Dilazionati,-1.0,-1.0,"910,29",0,4,Affidabile
12142,,PR,,5000.0,Accordabile,Dilazionati,-1.0,-1.0,"-4376,18",0,4,Affidabile
12143,,PR,,3000.0,Accordabile,Regolari,20.0,154.0,"20679,37","2935,21",4,Affidabile
12144,,PR,,2500.0,Accordabile,Regolari,20.0,171.0,"8834,66","1498,06",4,Affidabile
12145,S.n.c.,PR,47192/07,4920.0,Accordabile,Regolari,23.0,0.0,"763,24","48,49",4,Affidabile
12146,Indiv.,PR,6831/07,3000.0,Accordabile,Regolari,22.0,0.0,"225,28","11,51",4,Affidabile
12147,S.r.l.,PR,222909/07,13500.0,Accordabile,Regolari,23.0,0.0,"21022,63","2813,47",4,Affidabile
12148,,PR,,6000.0,Accordabile,Regolari,0.0,0.0,"1245,68",0,4,Affidabile
12149,S.n.c.,PR,96012/07,3550.0,Accordabile,Regolari,22.0,5.0,"3275,19","232,2",4,Affidabile
12150,,PR,,4470.0,Accordabile,Regolari,21.0,61.0,"40988,06","8228,4",4,Affidabile
12151,S.r.l.,PR,265129/07,10000.0,Accordabile,Regolari,21.0,0.0,"25098,85","6815,5",4,Affidabile
12152,S.r.l.u.s.,PR,45204/07,0.0,Non accordabile,,23.0,2477.0,"1140,67",0,6,Non operativa
12153,S.r.l.,MI,701/07,87500.0,Accordabile,Regolari,22.0,51.0,"4695,47","2556,29",4,Affidabile
12154,Indiv.,PR,563/07,0.0,Non accordabile,Regolari,23.0,0.0,"6338,78","755,33",6,Non operativa
12155,S.n.c.,PR,563/07,2500.0,Accordabile,Regolari,22.0,14.0,"667,11","71,17",4,Affidabile
12156,,PR,,6000.0,Accordabile,Regolari,22.0,2.0,"22656,04","3163,91",4,Affidabile
12157,S.r.l.,PR,2732/07,41500.0,Accordabile,Regolari,23.0,0.0,"89625,53","14891,56",4,Affidabile
12158,S.r.l.u.s.,PR,412/07,5512.0,Accordabile,Regolari,24.0,35.0,"7583,07","1088,24",4,Affidabile
12159,S.n.c.,PR,9521/07,5160.0,Accordabile,Regolari,23.0,0.0,"644,09","52,87",4,Affidabile
12160,,PR,,5010.0,Accordabile,Regolari,21.0,43.0,"5027,73","687,39",4,Affidabile
12161,,PR,,3000.0,Accordabile,Regolari,21.0,127.0,"23221,21","2730,99",4,Affidabile
12162,S.r.l.u.s.,PR,4321/07,5460.0,Accordabile,Regolari,27.0,0.0,"2622,42",489,4,Affidabile
12163,,PR,,6000.0,Accordabile,Regolari,21.0,0.0,"9178,63","1295,11",4,Affidabile
12164,S.p.A.,FI,2053/07,372500.0,Accordabile,Regolari,35.0,0.0,"1307626,85","114222,13",4,Affidabile
12165,S.a.s.,PR,563/07,0.0,Non accordabile,,30.0,2094.0,"158,99",0,1,Non affidabile
12166,S.r.l.u.s.,RA,1086/07,8628.0,Accordabile,Regolari,22.0,33.0,"3575,83","278,81",4,Affidabile
12167,S.r.l.,PR,9313/07,1500.0,Accordabile,Prevalentemente regolari,23.0,54.0,"654,69","207,21",4,Affidabile
12168,Indiv.,PR,45202/07,1500.0,Accordabile,Regolari,21.0,1154.0,"2272,23","173,7",4,Affidabile
12169,S.r.l.,PR,551/07,9000.0,Accordabile,Regolari,22.0,0.0,"60135,39","7958,23",4,Affidabile
12170,S.r.l.u.s.,PR,731101/07,1850.0,Accordabile,Dilazionati,23.0,62.0,"1429,74","204,23",4,Affidabile
12171,,PR,,3000.0,Accordabile,Regolari,21.0,144.0,"6236,52","931,88",4,Affidabile
12172,,PR,,6000.0,Accordabile,Regolari,25.0,0.0,"1629,41","238,03",4,Affidabile
12173,,PR,,6000.0,Accordabile,Regolari,-1.0,-1.0,"18,82",0,4,Affidabile
12174,,PR,,,No negativita,Regolari,21.0,-5.0,"1936,11","170,89",3,No negativita'
12175,S.r.l.,PR,25121/07,0.0,Non accordabile,,-1.0,-1.0,"56,55",0,6,Non operativa
12176,Ente,PR,5814/07,0.0,Non accordabile,Regolari,21.0,0.0,"21077,08","2869,92",6,Non operativa
12177,Indiv.,PR,4771/07,2050.0,Accordabile,Regolari,22.0,46.0,"741,79","36,32",4,Affidabile
12178,S.n.c.,PR,682001/07,3240.0,Accordabile,Regolari,21.0,0.0,"4407,83","573,28",4,Affidabile
12179,,PR,,6000.0,Accordabile,Regolari,22.0,0.0,"8238,16","1266,31",4,Affidabile
12180,,PR,,6000.0,Accordabile,Regolari,21.0,0.0,"1462,62","190,46",4,Affidabile
12181,,PR,,6000.0,Accordabile,Regolari,21.0,0.0,"4022,96","703,03",4,Affidabile
12182,,PR,,6000.0,Accordabile,Regolari,22.0,1.0,"9556,29","2076,88",4,Affidabile
12183,,PR,,6000.0,Accordabile,Regolari,24.0,0.0,"3197,99","253,59",4,Affidabile
12184,,PR,,6000.0,Accordabile,Regolari,21.0,0.0,"17443,3","2598,21",4,Affidabile
12185,Indiv.,PR,47521/07,6600.0,Accordabile,Regolari,22.0,0.0,"181,88","13,82",4,Affidabile
12186,Indiv.,PR,01114/07,4150.0,Accordabile,,21.0,0.0,"191,04","3,57",4,Affidabile
12187,,PR,,6000.0,Accordabile,Regolari,25.0,0.0,"317,14",0,4,Affidabile
12188,,PR,,6000.0,Accordabile,Regolari,23.0,0.0,"197,43","21,47",4,Affidabile
12189,Indiv.,PR,45203/07,3000.0,Accordabile,Regolari,26.0,0.0,"1797,23","280,04",4,Affidabile
12190,S.n.c.,PR,432201/07,21300.0,Accordabile,Regolari,23.0,0.0,"486,63","39,42",4,Affidabile
